movieId,title,genres,year,poster_url
2607,Get Real (1998),Drama|Romance,1998,https://image.tmdb.org/t/p/w500/dummy_24584.jpg
2609,"King of Masks, The (Bian Lian) (1996)",Drama,1996,https://image.tmdb.org/t/p/w500/dummy_25471.jpg
2611,"Winslow Boy, The (1999)",Drama,1999,https://image.tmdb.org/t/p/w500/dummy_28519.jpg
2612,Mildred Pierce (1945),Drama|Film-Noir,1945,https://image.tmdb.org/t/p/w500/dummy_3309.jpg
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,1984,https://image.tmdb.org/t/p/w500/dummy_18462.jpg
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,1986,https://image.tmdb.org/t/p/w500/dummy_28941.jpg
2615,My Science Project (1985),Adventure|Sci-Fi,1985,https://image.tmdb.org/t/p/w500/dummy_18252.jpg
2616,Dick Tracy (1990),Action|Crime,1990,https://image.tmdb.org/t/p/w500/dummy_8592.jpg
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_564.jpg
2618,"Castle, The (1997)",Comedy,1997,https://image.tmdb.org/t/p/w500/dummy_13852.jpg
2620,This Is My Father (1998),Drama|Romance,1998,https://image.tmdb.org/t/p/w500/dummy_25232.jpg
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,1999,https://image.tmdb.org/t/p/w500/dummy_10210.jpg
2623,Trippin' (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_53862.jpg
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,1998,https://image.tmdb.org/t/p/w500/dummy_17962.jpg
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,1996,https://image.tmdb.org/t/p/w500/dummy_9460.jpg
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,1999,https://image.tmdb.org/t/p/w500/dummy_1893.jpg
2629,"Love Letter, The (1999)",Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_31342.jpg
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,1998,https://image.tmdb.org/t/p/w500/dummy_44297.jpg
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,1965,https://image.tmdb.org/t/p/w500/dummy_8785.jpg
2633,"Mummy, The (1932)",Horror|Romance,1932,https://image.tmdb.org/t/p/w500/dummy_15849.jpg
2634,"Mummy, The (1959)",Horror,1959,https://image.tmdb.org/t/p/w500/dummy_18990.jpg
2639,Mommie Dearest (1981),Drama,1981,https://image.tmdb.org/t/p/w500/dummy_15660.jpg
2640,Superman (1978),Action|Adventure|Sci-Fi,1978,https://image.tmdb.org/t/p/w500/dummy_1924.jpg
2641,Superman II (1980),Action|Sci-Fi,1980,https://image.tmdb.org/t/p/w500/dummy_8536.jpg
2642,Superman III (1983),Action|Adventure|Sci-Fi,1983,https://image.tmdb.org/t/p/w500/dummy_9531.jpg
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1987,https://image.tmdb.org/t/p/w500/dummy_11411.jpg
2644,Dracula (1931),Horror,1931,https://image.tmdb.org/t/p/w500/dummy_138.jpg
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,1931,https://image.tmdb.org/t/p/w500/dummy_3035.jpg
2651,Frankenstein Meets the Wolf Man (1943),Horror,1943,https://image.tmdb.org/t/p/w500/dummy_3076.jpg
2652,"Curse of Frankenstein, The (1957)",Horror,1957,https://image.tmdb.org/t/p/w500/dummy_3079.jpg
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,1941,https://image.tmdb.org/t/p/w500/dummy_13666.jpg
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,1985,https://image.tmdb.org/t/p/w500/dummy_29794.jpg
2656,Tarantula (1955),Horror|Sci-Fi,1955,https://image.tmdb.org/t/p/w500/dummy_9077.jpg
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1975,https://image.tmdb.org/t/p/w500/dummy_36685.jpg
2659,It Came from Hollywood (1982),Comedy|Documentary,1982,https://image.tmdb.org/t/p/w500/dummy_30168.jpg
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,1951,https://image.tmdb.org/t/p/w500/dummy_10785.jpg
2661,It Came from Outer Space (1953),Sci-Fi,1953,https://image.tmdb.org/t/p/w500/dummy_19483.jpg
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,1953,https://image.tmdb.org/t/p/w500/dummy_8974.jpg
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,1956,https://image.tmdb.org/t/p/w500/dummy_11549.jpg
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,1956,https://image.tmdb.org/t/p/w500/dummy_18158.jpg
2668,Swamp Thing (1982),Horror|Sci-Fi,1982,https://image.tmdb.org/t/p/w500/dummy_17918.jpg
2669,Pork Chop Hill (1959),War,1959,https://image.tmdb.org/t/p/w500/dummy_37305.jpg
2670,Run Silent Run Deep (1958),War,1958,https://image.tmdb.org/t/p/w500/dummy_18784.jpg
2671,Notting Hill (1999),Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_509.jpg
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_1090.jpg
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,1999,https://image.tmdb.org/t/p/w500/dummy_15059.jpg
2676,Instinct (1999),Drama|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_12117.jpg
2677,Buena Vista Social Club (1999),Documentary|Musical,1999,https://image.tmdb.org/t/p/w500/dummy_11779.jpg
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,1998,https://image.tmdb.org/t/p/w500/dummy_13533.jpg
2682,Limbo (1999),Drama,1999,https://image.tmdb.org/t/p/w500/dummy_62676.jpg
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_817.jpg
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,1998,https://image.tmdb.org/t/p/w500/dummy_14283.jpg
2687,Tarzan (1999),Adventure|Animation|Children|Drama,1999,https://image.tmdb.org/t/p/w500/dummy_37135.jpg
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_2275.jpg
2690,"Ideal Husband, An (1999)",Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_24137.jpg
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,1998,https://image.tmdb.org/t/p/w500/dummy_10376.jpg
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,1998,https://image.tmdb.org/t/p/w500/dummy_104.jpg
2693,Trekkies (1997),Documentary,1997,https://image.tmdb.org/t/p/w500/dummy_15800.jpg
2694,Big Daddy (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_9032.jpg
2695,"Boys, The (1998)",Drama,1998,https://image.tmdb.org/t/p/w500/dummy_13821.jpg
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,1998,https://image.tmdb.org/t/p/w500/dummy_9421.jpg
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,1997,https://image.tmdb.org/t/p/w500/dummy_55955.jpg
2698,Zone 39 (1997),Sci-Fi,1997,https://image.tmdb.org/t/p/w500/dummy_67067.jpg
2699,Arachnophobia (1990),Comedy|Horror,1990,https://image.tmdb.org/t/p/w500/dummy_6488.jpg
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999,https://image.tmdb.org/t/p/w500/dummy_9473.jpg
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,1999,https://image.tmdb.org/t/p/w500/dummy_8487.jpg
2702,Summer of Sam (1999),Drama,1999,https://image.tmdb.org/t/p/w500/dummy_10279.jpg
2706,American Pie (1999),Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_2105.jpg
2707,Arlington Road (1999),Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_1073.jpg
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,1998,https://image.tmdb.org/t/p/w500/dummy_10239.jpg
2709,Muppets From Space (1999),Children|Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_10208.jpg
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_2667.jpg
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_345.jpg
2713,Lake Placid (1999),Horror|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_9825.jpg
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,1984,https://image.tmdb.org/t/p/w500/dummy_620.jpg
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,1989,https://image.tmdb.org/t/p/w500/dummy_2978.jpg
2718,Drop Dead Gorgeous (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_10490.jpg
2719,"Haunting, The (1999)",Horror|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_11618.jpg
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_332.jpg
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_8914.jpg
2723,Mystery Men (1999),Action|Comedy|Fantasy,1999,https://image.tmdb.org/t/p/w500/dummy_9824.jpg
2724,Runaway Bride (1999),Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_4806.jpg
2725,Twin Falls Idaho (1999),Drama,1999,https://image.tmdb.org/t/p/w500/dummy_33430.jpg
2726,"Killing, The (1956)",Crime|Film-Noir,1956,https://image.tmdb.org/t/p/w500/dummy_247.jpg
2727,Killer's Kiss (1955),Crime|Film-Noir,1955,https://image.tmdb.org/t/p/w500/dummy_10056.jpg
2728,Spartacus (1960),Action|Drama|Romance|War,1960,https://image.tmdb.org/t/p/w500/dummy_967.jpg
2729,Lolita (1962),Drama|Romance,1962,https://image.tmdb.org/t/p/w500/dummy_802.jpg
2730,Barry Lyndon (1975),Drama|Romance|War,1975,https://image.tmdb.org/t/p/w500/dummy_3175.jpg
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,1959,https://image.tmdb.org/t/p/w500/dummy_147.jpg
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,1961,https://image.tmdb.org/t/p/w500/dummy_1628.jpg
2733,Vibes (1988),Adventure|Comedy|Romance,1988,https://image.tmdb.org/t/p/w500/dummy_21185.jpg
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,1986,https://image.tmdb.org/t/p/w500/dummy_11120.jpg
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,1986,https://image.tmdb.org/t/p/w500/dummy_10136.jpg
2736,Brighton Beach Memoirs (1986),Comedy,1986,https://image.tmdb.org/t/p/w500/dummy_32060.jpg
2737,Assassination (1987),Action|Drama|Thriller,1987,https://image.tmdb.org/t/p/w500/dummy_48686.jpg
2738,Crimes of the Heart (1986),Comedy|Drama,1986,https://image.tmdb.org/t/p/w500/dummy_48259.jpg
2739,"Color Purple, The (1985)",Drama,1985,https://image.tmdb.org/t/p/w500/dummy_873.jpg
2740,"Kindred, The (1986)",Horror|Sci-Fi,1986,https://image.tmdb.org/t/p/w500/dummy_48660.jpg
2741,No Mercy (1986),Action|Crime|Thriller,1986,https://image.tmdb.org/t/p/w500/dummy_26789.jpg
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,1986,https://image.tmdb.org/t/p/w500/dummy_3934.jpg
2743,Native Son (1986),Drama,1986,https://image.tmdb.org/t/p/w500/dummy_108312.jpg
2744,Otello (1986),Drama,1986,https://image.tmdb.org/t/p/w500/dummy_198469.jpg
2745,"Mission, The (1986)",Drama,1986,https://image.tmdb.org/t/p/w500/dummy_11416.jpg
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,1986,https://image.tmdb.org/t/p/w500/dummy_10776.jpg
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,1960,https://image.tmdb.org/t/p/w500/dummy_24452.jpg
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,1987,https://image.tmdb.org/t/p/w500/dummy_9710.jpg
2749,"Morning After, The (1986)",Drama|Mystery,1986,https://image.tmdb.org/t/p/w500/dummy_31924.jpg
2750,Radio Days (1987),Comedy|Drama,1987,https://image.tmdb.org/t/p/w500/dummy_30890.jpg
2751,From the Hip (1987),Comedy|Drama,1987,https://image.tmdb.org/t/p/w500/dummy_24081.jpg
2752,Outrageous Fortune (1987),Comedy|Mystery,1987,https://image.tmdb.org/t/p/w500/dummy_20242.jpg
2754,Deadtime Stories (1987),Horror,1987,https://image.tmdb.org/t/p/w500/dummy_66194.jpg
2757,Frances (1982),Drama,1982,https://image.tmdb.org/t/p/w500/dummy_3526.jpg
2759,Dick (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_16406.jpg
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,1999,https://image.tmdb.org/t/p/w500/dummy_10386.jpg
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1999,https://image.tmdb.org/t/p/w500/dummy_745.jpg
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,1999,https://image.tmdb.org/t/p/w500/dummy_913.jpg
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,1968,https://image.tmdb.org/t/p/w500/dummy_912.jpg
2765,"Acid House, The (1998)",Comedy|Drama,1998,https://image.tmdb.org/t/p/w500/dummy_12229.jpg
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,1998,https://image.tmdb.org/t/p/w500/dummy_67323.jpg
2769,"Yards, The (2000)",Crime|Drama,2000,https://image.tmdb.org/t/p/w500/dummy_19457.jpg
2770,Bowfinger (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_11353.jpg
2771,Brokedown Palace (1999),Drama,1999,https://image.tmdb.org/t/p/w500/dummy_17707.jpg
2772,Detroit Rock City (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_9781.jpg
2774,Better Than Chocolate (1999),Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_18212.jpg
2775,Head On (1998),Drama,1998,https://image.tmdb.org/t/p/w500/dummy_13817.jpg
2779,Heaven Can Wait (1978),Comedy,1978,https://image.tmdb.org/t/p/w500/dummy_12185.jpg
2782,Pit and the Pendulum (1961),Horror,1961,https://image.tmdb.org/t/p/w500/dummy_28501.jpg
2784,"Masque of the Red Death, The (1964)",Horror,1964,https://image.tmdb.org/t/p/w500/dummy_25319.jpg
2786,Haunted Honeymoon (1986),Comedy,1986,https://image.tmdb.org/t/p/w500/dummy_24103.jpg
2787,Cat's Eye (1985),Horror,1985,https://image.tmdb.org/t/p/w500/dummy_10552.jpg
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,1971,https://image.tmdb.org/t/p/w500/dummy_9267.jpg
2789,Damien: Omen II (1978),Horror,1978,https://image.tmdb.org/t/p/w500/dummy_10766.jpg
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,1981,https://image.tmdb.org/t/p/w500/dummy_10768.jpg
2791,Airplane! (1980),Comedy,1980,https://image.tmdb.org/t/p/w500/dummy_813.jpg
2792,Airplane II: The Sequel (1982),Comedy,1982,https://image.tmdb.org/t/p/w500/dummy_2665.jpg
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,1997,https://image.tmdb.org/t/p/w500/dummy_9406.jpg
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,1985,https://image.tmdb.org/t/p/w500/dummy_11418.jpg
2795,National Lampoon's Vacation (1983),Comedy,1983,https://image.tmdb.org/t/p/w500/dummy_11153.jpg
2796,Funny Farm (1988),Comedy,1988,https://image.tmdb.org/t/p/w500/dummy_14170.jpg
2797,Big (1988),Comedy|Drama|Fantasy|Romance,1988,https://image.tmdb.org/t/p/w500/dummy_2280.jpg
2798,Problem Child (1990),Children|Comedy,1990,https://image.tmdb.org/t/p/w500/dummy_11077.jpg
2799,Problem Child 2 (1991),Comedy,1991,https://image.tmdb.org/t/p/w500/dummy_28597.jpg
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,1992,https://image.tmdb.org/t/p/w500/dummy_22611.jpg
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,1997,https://image.tmdb.org/t/p/w500/dummy_39780.jpg
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,1988,https://image.tmdb.org/t/p/w500/dummy_10396.jpg
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,1993,https://image.tmdb.org/t/p/w500/dummy_9944.jpg
2804,"Christmas Story, A (1983)",Children|Comedy,1983,https://image.tmdb.org/t/p/w500/dummy_850.jpg
2805,Mickey Blue Eyes (1999),Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_10154.jpg
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_10342.jpg
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,1999,https://image.tmdb.org/t/p/w500/dummy_10366.jpg
2808,Universal Soldier (1992),Action|Sci-Fi,1992,https://image.tmdb.org/t/p/w500/dummy_9349.jpg
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,1997,https://image.tmdb.org/t/p/w500/dummy_10494.jpg
2812,In Too Deep (1999),Action|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_22314.jpg
2813,"Source, The (1999)",Documentary,1999,https://image.tmdb.org/t/p/w500/dummy_51679.jpg
2815,Iron Eagle (1986),Action|War,1986,https://image.tmdb.org/t/p/w500/dummy_11037.jpg
2816,Iron Eagle II (1988),Action|War,1988,https://image.tmdb.org/t/p/w500/dummy_11955.jpg
2817,Aces: Iron Eagle III (1992),Action,1992,https://image.tmdb.org/t/p/w500/dummy_2038.jpg
2818,Iron Eagle IV (1995),Action|War,1995,https://image.tmdb.org/t/p/w500/dummy_28737.jpg
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,1975,https://image.tmdb.org/t/p/w500/dummy_11963.jpg
2820,Hamlet (1964),Drama,1964,https://image.tmdb.org/t/p/w500/dummy_141489.jpg
2822,Medicine Man (1992),Adventure|Romance,1992,https://image.tmdb.org/t/p/w500/dummy_9096.jpg
2824,On the Ropes (1999),Documentary|Drama,1999,https://image.tmdb.org/t/p/w500/dummy_113273.jpg
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,1999,https://image.tmdb.org/t/p/w500/dummy_1911.jpg
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_2900.jpg
2828,Dudley Do-Right (1999),Children|Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_17709.jpg
2829,"Muse, The (1999)",Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_37718.jpg
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_2162.jpg
2836,Outside Providence (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_14578.jpg
2837,Bedrooms & Hallways (1998),Comedy|Romance,1998,https://image.tmdb.org/t/p/w500/dummy_40694.jpg
2839,West Beirut (West Beyrouth) (1998),Drama,1998,https://image.tmdb.org/t/p/w500/dummy_49184.jpg
2840,Stigmata (1999),Drama|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_10307.jpg
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_11601.jpg
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,1998,https://image.tmdb.org/t/p/w500/dummy_1075.jpg
2844,"Minus Man, The (1999)",Drama|Mystery,1999,https://image.tmdb.org/t/p/w500/dummy_21719.jpg
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,1986,https://image.tmdb.org/t/p/w500/dummy_47951.jpg
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,1939,https://image.tmdb.org/t/p/w500/dummy_43832.jpg
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,1952,https://image.tmdb.org/t/p/w500/dummy_47697.jpg
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,1980,
2852,"Soldier's Story, A (1984)",Drama,1984,https://image.tmdb.org/t/p/w500/dummy_26522.jpg
2856,I Saw What You Did (1965),Thriller,1965,https://image.tmdb.org/t/p/w500/dummy_28295.jpg
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,1968,https://image.tmdb.org/t/p/w500/dummy_12105.jpg
2858,American Beauty (1999),Drama|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_14.jpg
2859,Stop Making Sense (1984),Documentary|Musical,1984,https://image.tmdb.org/t/p/w500/dummy_24128.jpg
2860,Blue Streak (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_11001.jpg
2861,For Love of the Game (1999),Comedy|Drama,1999,https://image.tmdb.org/t/p/w500/dummy_10390.jpg
2862,Caligula (1979),Drama,1979,https://image.tmdb.org/t/p/w500/dummy_9453.jpg
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,1964,https://image.tmdb.org/t/p/w500/dummy_704.jpg
2865,Sugar Town (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_142132.jpg
2866,"Buddy Holly Story, The (1978)",Drama,1978,https://image.tmdb.org/t/p/w500/dummy_24153.jpg
2867,Fright Night (1985),Comedy|Horror|Thriller,1985,https://image.tmdb.org/t/p/w500/dummy_11797.jpg
2868,Fright Night Part II (1988),Horror,1988,https://image.tmdb.org/t/p/w500/dummy_18086.jpg
2870,Barefoot in the Park (1967),Comedy,1967,https://image.tmdb.org/t/p/w500/dummy_17887.jpg
2871,Deliverance (1972),Adventure|Drama|Thriller,1972,https://image.tmdb.org/t/p/w500/dummy_10669.jpg
2872,Excalibur (1981),Adventure|Fantasy,1981,https://image.tmdb.org/t/p/w500/dummy_11527.jpg
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,1957,https://image.tmdb.org/t/p/w500/dummy_40867.jpg
2875,Sommersby (1993),Drama|Mystery|Romance,1993,https://image.tmdb.org/t/p/w500/dummy_1049.jpg
2876,Thumbelina (1994),Animation|Children|Fantasy,1994,https://image.tmdb.org/t/p/w500/dummy_28032.jpg
2877,Tommy (1975),Musical,1975,https://image.tmdb.org/t/p/w500/dummy_11326.jpg
2878,Hell Night (1981),Horror,1981,https://image.tmdb.org/t/p/w500/dummy_28377.jpg
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,1991,https://image.tmdb.org/t/p/w500/dummy_10975.jpg
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,1987,https://image.tmdb.org/t/p/w500/dummy_10974.jpg
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_10398.jpg
2882,Jakob the Liar (1999),Drama,1999,https://image.tmdb.org/t/p/w500/dummy_2290.jpg
2883,Mumford (1999),Comedy|Drama,1999,https://image.tmdb.org/t/p/w500/dummy_24071.jpg
2884,Dog Park (1998),Comedy|Romance,1998,https://image.tmdb.org/t/p/w500/dummy_62994.jpg
2885,Guinevere (1999),Drama|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_60994.jpg
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_16112.jpg
2887,Simon Sez (1999),Action|Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_32305.jpg
2888,Drive Me Crazy (1999),Comedy|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_14429.jpg
2889,"Mystery, Alaska (1999)",Comedy|Drama,1999,https://image.tmdb.org/t/p/w500/dummy_15198.jpg
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,1999,https://image.tmdb.org/t/p/w500/dummy_6415.jpg
2891,"Happy, Texas (1999)",Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_24066.jpg
2892,New Rose Hotel (1998),Action|Drama,1998,https://image.tmdb.org/t/p/w500/dummy_21430.jpg
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,1999,https://image.tmdb.org/t/p/w500/dummy_10381.jpg
2894,Romance (1999),Drama|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_171982.jpg
2896,Alvarez Kelly (1966),Western,1966,https://image.tmdb.org/t/p/w500/dummy_60285.jpg
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,1983,https://image.tmdb.org/t/p/w500/dummy_5622.jpg
2898,"Dark Half, The (1993)",Horror|Mystery,1993,https://image.tmdb.org/t/p/w500/dummy_10349.jpg
2899,Gulliver's Travels (1939),Adventure|Animation|Children,1939,https://image.tmdb.org/t/p/w500/dummy_42518.jpg
2900,Monkey Shines (1988),Horror|Sci-Fi,1988,https://image.tmdb.org/t/p/w500/dummy_29787.jpg
2901,Phantasm (1979),Horror|Sci-Fi,1979,https://image.tmdb.org/t/p/w500/dummy_9638.jpg
2902,Psycho II (1983),Horror|Mystery|Thriller,1983,https://image.tmdb.org/t/p/w500/dummy_10576.jpg
2903,Psycho III (1986),Horror|Thriller,1986,https://image.tmdb.org/t/p/w500/dummy_12662.jpg
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,1962,https://image.tmdb.org/t/p/w500/dummy_11712.jpg
2906,Random Hearts (1999),Drama|Romance,1999,https://image.tmdb.org/t/p/w500/dummy_12618.jpg
2907,Superstar (1999),Comedy,1999,https://image.tmdb.org/t/p/w500/dummy_13824.jpg
2908,Boys Don't Cry (1999),Drama,1999,https://image.tmdb.org/t/p/w500/dummy_226.jpg
2912,"Limey, The (1999)",Crime|Drama|Thriller,1999,https://image.tmdb.org/t/p/w500/dummy_10388.jpg
2915,Risky Business (1983),Comedy,1983,https://image.tmdb.org/t/p/w500/dummy_9346.jpg
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,https://image.tmdb.org/t/p/w500/dummy_861.jpg
2917,Body Heat (1981),Crime|Thriller,1981,https://image.tmdb.org/t/p/w500/dummy_14412.jpg
2918,Ferris Bueller's Day Off (1986),Comedy,1986,https://image.tmdb.org/t/p/w500/dummy_9377.jpg
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,1982,https://image.tmdb.org/t/p/w500/dummy_11541.jpg
2921,High Plains Drifter (1973),Western,1973,https://image.tmdb.org/t/p/w500/dummy_11901.jpg
2922,Hang 'Em High (1968),Crime|Drama|Western,1968,https://image.tmdb.org/t/p/w500/dummy_4929.jpg
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,1978,https://image.tmdb.org/t/p/w500/dummy_11230.jpg
2925,"Conformist, The (Conformista, Il) (1970)",Drama,1970,https://image.tmdb.org/t/p/w500/dummy_8416.jpg
2926,Hairspray (1988),Comedy|Drama,1988,https://image.tmdb.org/t/p/w500/dummy_11054.jpg
2927,Brief Encounter (1946),Drama|Romance,1946,https://image.tmdb.org/t/p/w500/dummy_851.jpg
